"id","company","type_name","inches","screen_resolution","cpu","ram_gb","total_memory","gpu","operating_system","weight_kg","price","cpu_speed_GHz","ssd_memory","hdd_memory","flash_memory"
783,"Toshiba","Ultrabook",14.0,"IPS Panel Full HD 1920x1080","Intel Core i7 6600U 2.6GHz",16,"512GB SSD","Nvidia GeForce 930M","Windows 10",1.47,93985.92,2.6,"512GB SSD","",""
784,"Lenovo","Notebook",15.6,"1366x768","Intel Celeron Quad Core N3710 1.6GHz",8,"1TB HDD","Intel HD Graphics 405","",2.2,17529.12,1.6,"","1TB HDD",""
785,"Lenovo","Ultrabook",14.0,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16,"512GB SSD","Intel HD Graphics 620","Windows 10",1.7,122490.72,2.7,"512GB SSD","",""
786,"MSI","Gaming",14.0,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",1.6,100752.48,2.8,"256GB SSD","1TB HDD",""
787,"MSI","Gaming",15.6,"Full HD 1920x1080","Intel Core i5 7300HQ 2.5GHz",8,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1050","Windows 10",2.2,58021.92,2.5,"128GB SSD","1TB HDD",""
788,"Lenovo","Gaming",15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",4,"1TB HDD","Nvidia GeForce GTX 1050","Windows 10",2.4,53226.72,2.8,"","1TB HDD",""
789,"Acer","Gaming",17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",4.2,122490.72,2.8,"256GB SSD","1TB HDD",""
790,"Dell","Gaming",15.6,"Full HD 1920x1080","Intel Core i5 7300HQ 2.5GHz",8,"256GB SSD","Nvidia GeForce GTX 1050","Windows 10",2.62,52480.8,2.5,"256GB SSD","",""
791,"Asus","Gaming",15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",8,"128GB SSD +  1TB HDD","Nvidia GeForce GTX1060","Windows 10",2.24,71341.92,2.8,"128GB SSD","1TB HDD",""
792,"Vero","Notebook",14.0,"1920x1080","Intel Celeron Dual Core N3350 1.1GHz",4,"32GB Flash Storage","Intel HD Graphics 500","Windows 10",1.22,10810.512,1.1,"","","32GB Flash Storage"
793,"Lenovo","2 in 1 Convertible",13.3,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",8,"512GB SSD","Intel HD Graphics 620","Windows 10",1.37,104961.6,2.7,"512GB SSD","",""
794,"Lenovo","2 in 1 Convertible",15.6,"Full HD / Touchscreen 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD","AMD Radeon R7 M460","Windows 10",2.08,51095.52,2.5,"256GB SSD","",""
795,"Apple","Ultrabook",12.0,"IPS Panel Retina Display 2304x1440","Intel Core M 1.2GHz",8,"512GB Flash Storage","Intel HD Graphics 5300","Mac OS X",0.92,62071.2,1.2,"","","512GB Flash Storage"
796,"Lenovo","2 in 1 Convertible",14.0,"IPS Panel Touchscreen 2560x1440","Intel Core i5 7200U 2.5GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.42,124142.4,2.5,"256GB SSD","",""
797,"Asus","Notebook",14.0,"1366x768","Intel Celeron Dual Core N3350 1.1GHz",4,"32GB Flash Storage","Intel HD Graphics 500","Windows 10",1.63,15930.72,1.1,"","","32GB Flash Storage"
798,"Dell","Notebook",15.6,"1366x768","Intel Core i5 7200U 2.5GHz",8,"128GB SSD","Intel HD Graphics 620","Windows 10",1.95,43156.8,2.5,"128GB SSD","",""
799,"Lenovo","2 in 1 Convertible",13.9,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.38,71874.72,2.7,"256GB SSD","",""
800,"Dell","Notebook",15.6,"Full HD 1920x1080","Intel Core i3 6006U 2GHz",8,"256GB SSD","AMD Radeon R5 M420X","Windows 10",2.0,39373.92,2.0,"256GB SSD","",""
801,"HP","Workstation",15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",8,"256GB SSD","Nvidia Quadro M2200","Windows 10",3.14,110017.872,2.8,"256GB SSD","",""
802,"Asus","Notebook",15.6,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",2.37,58554.72,2.5,"256GB SSD","",""
803,"Dell","Ultrabook",13.3,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.29,79866.72,2.5,"256GB SSD","",""
804,"Dell","Notebook",15.6,"4K Ultra HD / Touchscreen 3840x2160","Intel Core i5 7300HQ 2.5GHz",8,"256GB SSD","Nvidia GeForce GTX 1050","Windows 10",2.06,93186.72,2.5,"256GB SSD","",""
805,"Dell","Netbook",11.6,"1366x768","Intel Pentium Quad Core N4200 1.1GHz",4,"128GB SSD","Intel HD Graphics 505","Windows 10",1.63,39640.32,1.1,"128GB SSD","",""
806,"HP","Netbook",12.5,"1366x768","Intel Core i5 7300U 2.6GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.26,74005.92,2.6,"256GB SSD","",""
807,"Toshiba","Notebook",15.6,"1366x768","Intel Core i5 6200U 2.3GHz",4,"500GB HDD","Intel HD Graphics 520","Windows 10",2.1,41558.4,2.3,"","500GB HDD",""
808,"HP","Notebook",15.6,"1366x768","AMD A12-Series 9700P 2.5GHz",8,"2TB HDD","AMD Radeon R7 Graphics","Windows 10",2.04,33513.12,2.5,"","2TB HDD",""
809,"Dell","Gaming",15.6,"4K Ultra HD 3840x2160","Intel Core i7 7700HQ 2.8GHz",16,"512GB SSD","Nvidia GeForce GTX 1050 Ti","Windows 10",2.62,89457.12,2.8,"512GB SSD","",""
810,"Lenovo","Notebook",15.6,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",4,"1TB HDD","Nvidia GeForce 920M","Windows 10",2.4,32447.52,2.5,"","1TB HDD",""
811,"HP","Gaming",17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12,"1TB HDD","AMD Radeon RX 580","Windows 10",3.74,93186.72,2.8,"","1TB HDD",""
812,"MSI","Gaming",17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"512GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",2.9,128671.2,2.8,"512GB SSD","1TB HDD",""
813,"Samsung","Ultrabook",13.3,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",0.81,79866.72,2.5,"256GB SSD","",""
814,"Dell","Notebook",15.6,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"1TB HDD","Nvidia GeForce GT 940MX","Windows 10",1.98,51202.08,2.7,"","1TB HDD",""
815,"Dell","Notebook",15.6,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD","AMD Radeon R5 M420","Windows 10",2.18,42081.0768,2.5,"256GB SSD","",""
816,"Lenovo","Ultrabook",14.0,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.32,99047.52,2.7,"256GB SSD","",""
817,"Razer","Ultrabook",12.5,"IPS Panel 4K Ultra HD / Touchscreen 3840x2160","Intel Core i7 7500U 2.5GHz",16,"512GB SSD","Intel HD Graphics 620","Windows 10",1.29,95850.72,2.5,"512GB SSD","",""
818,"HP","Netbook",11.6,"1366x768","Intel Celeron Dual Core N3060 1.6GHz",4,"16GB Flash Storage","Intel HD Graphics 400","Chrome OS",1.23,20512.8,1.6,"","","16GB Flash Storage"
819,"Dell","Gaming",17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",4.36,133467.4656,2.8,"128GB SSD","1TB HDD",""
820,"Dell","Notebook",14.0,"1366x768","Intel Core i5 6200U 2.3GHz",4,"500GB HDD","Intel HD Graphics 520","Windows 10",1.76,40226.4,2.3,"","500GB HDD",""
821,"Lenovo","Notebook",15.6,"1366x768","Intel Core i3 6006U 2GHz",4,"500GB HDD","Intel HD Graphics 520","Windows 10",2.1,26101.872,2.0,"","500GB HDD",""
822,"Toshiba","Ultrabook",14.0,"1366x768","Intel Core i5 7200U 2.5GHz",4,"128GB SSD","Intel HD Graphics 620","Windows 10",1.25,58075.2,2.5,"128GB SSD","",""
823,"Lenovo","Ultrabook",14.0,"IPS Panel Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"512GB SSD","Intel HD Graphics 620","Windows 10",1.13,133146.72,2.7,"512GB SSD","",""
824,"MSI","Gaming",15.6,"Full HD 1920x1080","Intel Core i5 7300HQ 2.5GHz",8,"256GB SSD","Nvidia GeForce GTX 1050","Windows 10",2.4,63882.72,2.5,"256GB SSD","",""
825,"Lenovo","Ultrabook",14.0,"IPS Panel Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB Flash Storage","Intel HD Graphics 620","Windows 10",1.13,99900.0,2.5,"","","256GB Flash Storage"
826,"Toshiba","Notebook",14.0,"1366x768","Intel Pentium Dual Core 4405U 2.1GHz",4,"128GB SSD","Intel HD Graphics 510","Windows 10",1.75,26586.72,2.1,"128GB SSD","",""
827,"Asus","2 in 1 Convertible",13.3,"Touchscreen / Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.1,72354.24,2.5,"256GB SSD","",""
828,"Dell","Notebook",14.0,"1366x768","Intel Core i3 6006U 2GHz",4,"500GB HDD","Intel HD Graphics 520","Windows 10",1.76,31168.8,2.0,"","500GB HDD",""
829,"Acer","Netbook",11.6,"IPS Panel 1366x768","Intel Celeron Dual Core N3060 1.6GHz",4,"32GB Flash Storage","Intel HD Graphics 400","Chrome OS",1.35,18914.4,1.6,"","","32GB Flash Storage"
830,"Acer","Notebook",14.0,"IPS Panel Full HD 1920x1080","Intel Core i3 7100U 2.4GHz",8,"128GB SSD","Intel HD Graphics 620","Windows 10",1.5,32980.32,2.4,"128GB SSD","",""
831,"Razer","Gaming",17.3,"4K Ultra HD / Touchscreen 3840x2160","Intel Core i7 7820HK 2.9GHz",32,"512GB SSD","Nvidia GeForce GTX 1080","Windows 10",3.49,292986.72,2.9,"512GB SSD","",""
832,"Lenovo","Ultrabook",14.0,"IPS Panel Quad HD+ 2560x1440","Intel Core i7 6600U 2.6GHz",16,"512GB SSD","Intel HD Graphics 520","Windows 10",1.1,111834.72,2.6,"512GB SSD","",""
833,"Asus","Notebook",15.6,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",4,"1TB HDD","Nvidia GeForce 920","Linux",2.1,27652.32,2.5,"","1TB HDD",""
834,"Lenovo","Notebook",14.0,"Full HD 1920x1080","Intel Core i5 6200U 2.3GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 10",1.7,63190.08,2.3,"256GB SSD","",""
835,"Lenovo","Notebook",14.0,"IPS Panel Full HD 1920x1080","Intel Core i5 7300U 2.6GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.32,87912.0,2.6,"256GB SSD","",""
836,"Dell","Gaming",15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",3.21,147832.2864,2.8,"256GB SSD","1TB HDD",""
837,"Asus","Gaming",17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",2.9,128884.32,2.8,"256GB SSD","1TB HDD",""
838,"Toshiba","Notebook",15.6,"1366x768","Intel Core i3 7100U 2.4GHz",4,"500GB HDD","Intel HD Graphics 620","Windows 10",2.0,35644.32,2.4,"","500GB HDD",""
839,"Lenovo","Notebook",14.0,"1366x768","Intel Celeron Quad Core N3160 1.6GHz",4,"16GB Flash Storage","Intel HD Graphics 400","Chrome OS",1.5,17316.0,1.6,"","","16GB Flash Storage"
840,"Asus","Notebook",15.6,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"128GB HDD","Intel HD Graphics 620","Windows 10",2.3,31435.2,2.5,"","128GB HDD",""
841,"Asus","Gaming",17.3,"Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",16,"512GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.73,95850.72,2.6,"512GB SSD","1TB HDD",""
842,"Dell","Gaming",17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",32,"512GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",4.42,163723.5792,2.8,"512GB SSD","1TB HDD",""
843,"HP","Notebook",17.3,"1600x900","Intel Core i5 7200U 2.5GHz",8,"1TB HDD","Nvidia GeForce 930MX","Windows 10",2.63,48484.8,2.5,"","1TB HDD",""
844,"Dell","Notebook",15.6,"1366x768","Intel Core i5 7200U 2.5GHz",8,"128GB SSD","Intel HD Graphics 620","Windows 10",2.18,38041.3872,2.5,"128GB SSD","",""
845,"HP","Ultrabook",14.0,"Full HD 1920x1080","Intel Core i7 6500U 2.5GHz",8,"512GB SSD","Intel HD Graphics 520","Windows 7",1.54,99633.6,2.5,"512GB SSD","",""
846,"Dell","Notebook",15.6,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",4,"256GB SSD","AMD Radeon R5 M420","Windows 10",2.18,39373.92,2.7,"256GB SSD","",""
847,"HP","2 in 1 Convertible",11.6,"Touchscreen 1366x768","Intel Celeron Dual Core N3350 1.1GHz",4,"32GB Flash Storage","Intel HD Graphics 500","Chrome OS",1.4,32767.2,1.1,"","","32GB Flash Storage"
848,"Asus","Ultrabook",13.3,"IPS Panel Full HD 1920x1080","Intel Core i5 6200U 2.3GHz",8,"512GB SSD","Nvidia GeForce 940M","Windows 10",1.45,54665.28,2.3,"512GB SSD","",""
849,"HP","2 in 1 Convertible",13.3,"Full HD / Touchscreen 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.28,121318.56,2.5,"256GB SSD","",""
850,"HP","Ultrabook",14.0,"Full HD 1920x1080","Intel Core i7 6500U 2.5GHz",8,"512GB SSD","Intel HD Graphics 520","Windows 10",1.54,78215.04,2.5,"512GB SSD","",""
851,"HP","Notebook",15.6,"1366x768","Intel Celeron Dual Core N3060 1.6GHz",4,"128GB SSD","Intel HD Graphics 400","",1.86,15930.72,1.6,"128GB SSD","",""
852,"Asus","Gaming",15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.1,101178.72,2.8,"128GB SSD","1TB HDD",""
853,"Dell","Notebook",17.3,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"1TB HDD","AMD Radeon R7 M445","Linux",2.83,46087.2,2.7,"","1TB HDD",""
854,"Lenovo","Ultrabook",14.0,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",8,"256GB SSD","Nvidia GeForce GT 940MX","Windows 10",1.96,101391.84,2.8,"256GB SSD","",""
855,"Asus","Notebook",15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"256GB SSD","Nvidia GeForce GTX 930MX","Windows 10",2.3,41931.36,2.7,"256GB SSD","",""
856,"Dell","Notebook",15.6,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"128GB SSD","Intel HD Graphics 620","Windows 10",1.9,50349.6,2.5,"128GB SSD","",""
857,"Asus","Notebook",15.6,"1366x768","Intel Pentium Quad Core N4200 1.1GHz",4,"1TB HDD","Intel HD Graphics 505","Windows 10",2.0,23922.72,1.1,"","1TB HDD",""
858,"HP","2 in 1 Convertible",13.3,"Full HD / Touchscreen 1920x1080","Intel Core i7 7600U 2.8GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.28,136343.52,2.8,"256GB SSD","",""
859,"Dell","Notebook",13.3,"Full HD / Touchscreen 1920x1080","Intel Core i5 6200U 2.3GHz",8,"1TB HDD","Intel HD Graphics 520","Windows 10",1.62,34578.72,2.3,"","1TB HDD",""
860,"Lenovo","Notebook",15.6,"Full HD 1920x1080","Intel Core i3 6006U 2.0GHz",4,"1TB HDD","Intel HD Graphics 520","",2.2,24988.32,2.0,"","1TB HDD",""
861,"Lenovo","Notebook",15.6,"IPS Panel Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"1TB HDD","Intel HD Graphics 620","Windows 10",2.3,45323.1648,2.5,"","1TB HDD",""
862,"HP","Notebook",15.6,"Full HD 1920x1080","Intel Core i5 7300U 2.6GHz",8,"256GB SSD","AMD Radeon R7 M465","Windows 10",1.84,71874.72,2.6,"256GB SSD","",""
863,"Toshiba","Notebook",13.3,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",4,"128GB SSD","Intel HD Graphics 620","Windows 10",1.05,68464.8,2.5,"128GB SSD","",""
864,"Lenovo","Gaming",15.6,"IPS Panel Full HD 1920x1080","Intel Core i5 7300HQ 2.5GHz",8,"1TB HDD","Nvidia GeForce GTX 1050","",2.5,54185.76,2.5,"","1TB HDD",""
865,"Dell","Ultrabook",13.3,"Quad HD+ / Touchscreen 3200x1800","Intel Core i7 7660U 2.5GHz",16,"512GB SSD","Intel Iris Plus Graphics 640","Windows 10",1.29,119347.2,2.5,"512GB SSD","",""
866,"HP","Notebook",15.6,"Full HD 1920x1080","Intel Core i5 6200U 2.3GHz",4,"500GB HDD","Intel HD Graphics 520","Windows 10",2.07,48484.8,2.3,"","500GB HDD",""
867,"Toshiba","Ultrabook",13.3,"1366x768","Intel Core i5 6200U 2.3GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 10",1.2,58341.6,2.3,"256GB SSD","",""
868,"Lenovo","2 in 1 Convertible",13.3,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.37,103896.0,2.7,"256GB SSD","",""
869,"Acer","Notebook",14.0,"IPS Panel Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.56,48058.56,2.5,"256GB SSD","",""
870,"Dell","Workstation",15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",8,"1TB HDD","Nvidia Quadro M620","Windows 10",2.23,94731.84,2.8,"","1TB HDD",""
871,"Lenovo","Notebook",15.6,"1366x768","Intel Core i5 7200U 2.5GHz",4,"500GB HDD","Intel HD Graphics 620","Windows 10",2.38,56210.4,2.5,"","500GB HDD",""
872,"Lenovo","Notebook",15.6,"Full HD 1920x1080","Intel Core i3 6006U 2GHz",4,"1TB HDD","AMD Radeon R5 M430","",2.2,25521.12,2.0,"","1TB HDD",""
873,"Toshiba","Notebook",15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",2.0,73952.64,2.7,"256GB SSD","",""
874,"Lenovo","Notebook",13.3,"IPS Panel Full HD 1920x1080","Intel Core i3 7100U 2.4GHz",4,"180GB SSD","Intel HD Graphics 620","Windows 10",1.44,39160.8,2.4,"180GB SSD","",""
875,"Samsung","Ultrabook",15.0,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16,"256GB SSD","Nvidia GeForce 940MX","Windows 10",1.23,98514.72,2.7,"256GB SSD","",""
876,"Dell","Ultrabook",12.5,"Full HD 1920x1080","Intel Core i7 7600U 2.8GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.6,90043.2,2.8,"256GB SSD","",""
877,"Asus","Notebook",15.6,"1366x768","Intel Pentium Quad Core N4200 1.1GHz",4,"1TB HDD","Intel HD Graphics 505","Linux",2.0,21258.1872,1.1,"","1TB HDD",""
878,"Xiaomi","Ultrabook",13.3,"IPS Panel Full HD 1920x1080","Intel Core i5 6200U 2.3GHz",8,"256GB SSD","Nvidia GeForce 940MX","Windows 10",1.28,49816.8,2.3,"256GB SSD","",""
879,"Dell","Notebook",15.6,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",4,"128GB SSD +  1TB HDD","Nvidia GeForce 940MX","Windows 10",2.18,48618.0,2.5,"128GB SSD","1TB HDD",""
880,"HP","Notebook",15.6,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",4,"256GB SSD","Intel HD Graphics 620","Windows 10",2.04,44701.92,2.5,"256GB SSD","",""
881,"HP","2 in 1 Convertible",13.3,"Full HD / Touchscreen 1920x1080","Intel Core i5 7200U 2.5GHz",4,"256GB SSD","Intel HD Graphics 620","Windows 10",1.28,90576.0,2.5,"256GB SSD","",""
882,"HP","2 in 1 Convertible",15.6,"Touchscreen 1366x768","Intel Core i5 7200U 2.5GHz",4,"500GB HDD","Intel HD Graphics 620","Windows 10",2.3,36486.144,2.5,"","500GB HDD",""
883,"Asus","Notebook",14.1,"1366x768","Intel Celeron Dual Core N3350 1.1GHz",4,"32GB Flash Storage","Intel HD Graphics 500","Windows 10",1.65,18541.44,1.1,"","","32GB Flash Storage"
884,"Lenovo","Notebook",15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 6500U 2.5GHz",8,"1TB HDD","Nvidia GeForce 940MX","Windows 10",2.2,35644.32,2.5,"","1TB HDD",""
885,"Dell","Notebook",15.6,"1366x768","Intel Pentium Quad Core N3710 1.6GHz",4,"500GB HDD","Intel HD Graphics","Windows 10",2.2,19660.32,1.6,"","500GB HDD",""
886,"HP","2 in 1 Convertible",13.3,"Full HD / Touchscreen 1920x1080","Intel Core i5 7200U 2.5GHz",4,"256GB SSD","Intel HD Graphics 620","Windows 10",1.28,95850.72,2.5,"256GB SSD","",""
887,"Dell","Notebook",15.6,"1366x768","Intel Core i3 6006U 2.0GHz",4,"1TB HDD","AMD Radeon R5 M420X","Linux",2.18,24279.696,2.0,"","1TB HDD",""
888,"Asus","Gaming",17.3,"Full HD 1920x1080","Intel Core i5 7300HQ 2.5GHz",12,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1050","Windows 10",2.2,72988.272,2.5,"128GB SSD","1TB HDD",""
889,"Acer","Netbook",11.6,"IPS Panel 1366x768","Intel Celeron Dual Core N3060 1.6GHz",4,"32GB Flash Storage","Intel HD Graphics 400","Chrome OS",1.25,15824.16,1.6,"","","32GB Flash Storage"
890,"Lenovo","Notebook",17.3,"1600x900","AMD A4-Series 7210 2.2GHz",4,"500GB HDD","AMD Radeon R3","Windows 10",2.8,20193.12,2.2,"","500GB HDD",""
891,"HP","Notebook",14.0,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",4,"128GB SSD","Intel HD Graphics 620","Windows 10",1.95,67399.2,2.5,"128GB SSD","",""
892,"HP","2 in 1 Convertible",13.3,"Quad HD+ / Touchscreen 3200x1800","Intel Core i7 7500U 2.7GHz",16,"256GB SSD","Intel HD Graphics 620","Windows 10",1.42,74538.72,2.7,"256GB SSD","",""
893,"Samsung","Ultrabook",15.0,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.17,90522.72,2.7,"256GB SSD","",""
894,"Lenovo","Ultrabook",14.0,"IPS Panel Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.32,95850.72,2.5,"256GB SSD","",""
895,"MSI","Gaming",17.3,"IPS Panel 4K Ultra HD 3840x2160","Intel Core i7 6700HQ 2.6GHz",16,"512GB SSD +  2TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.43,141138.72,2.6,"512GB SSD","2TB HDD",""
896,"Toshiba","Notebook",13.3,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.05,78588.0,2.5,"256GB SSD","",""
897,"Dell","Gaming",15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",8,"1TB HDD","Nvidia GeForce GTX 1050Ti","Linux",2.62,49497.12,2.8,"","1TB HDD",""
898,"HP","Notebook",15.6,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"1TB HDD","Nvidia GeForce 930MX","Windows 10",2.04,47952.0,2.7,"","1TB HDD",""
899,"Dell","Notebook",15.6,"1366x768","Intel Core i3 6006U 2.0GHz",4,"1TB HDD","AMD Radeon R5 M420X","Windows 10",2.18,32713.92,2.0,"","1TB HDD",""
900,"Dell","Notebook",15.6,"Full HD 1920x1080","Intel Core i5 7300U 2.6GHz",8,"500GB HDD","Intel HD Graphics 620","Windows 10",1.9,49816.8,2.6,"","500GB HDD",""
901,"Dell","2 in 1 Convertible",13.3,"Quad HD+ / Touchscreen 3200x1800","Intel Core i7 7Y75 1.3GHz",8,"512GB SSD","Intel HD Graphics 615","Windows 10",1.24,107257.968,1.3,"512GB SSD","",""
902,"Asus","Gaming",17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 6820HK 2.7GHz",32,"256GB SSD +  256GB SSD","Nvidia GeForce GTX 980M","Windows 10",3.58,68145.12,2.7,"256GB SSD +  256GB SSD","",""
903,"Dell","2 in 1 Convertible",13.3,"Full HD / Touchscreen 1920x1080","Intel Core i7 7Y75 1.3GHz",16,"256GB SSD","Intel HD Graphics 615","Windows 10",1.22,87858.72,1.3,"256GB SSD","",""
904,"Lenovo","Ultrabook",14.0,"IPS Panel Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"256GB Flash Storage","Intel HD Graphics 620","Windows 10",1.13,109170.72,2.7,"","","256GB Flash Storage"
905,"Lenovo","Notebook",15.6,"IPS Panel Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"512GB SSD","Intel HD Graphics 620","Windows 10",1.95,104588.1072,2.5,"512GB SSD","",""
906,"LG","Ultrabook",15.6,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",16,"512GB SSD","Intel HD Graphics 620","Windows 10",1.08,111834.72,2.7,"512GB SSD","",""
907,"HP","Netbook",12.5,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"512GB SSD","Intel HD Graphics 620","Windows 10",1.26,79014.24,2.7,"512GB SSD","",""
908,"Acer","Notebook",15.6,"IPS Panel Full HD 1920x1080","Intel Celeron Dual Core 3205U 1.5GHz",4,"16GB Flash Storage","Intel HD Graphics","Chrome OS",2.2,19127.52,1.5,"","","16GB Flash Storage"
909,"Lenovo","Notebook",15.6,"IPS Panel Full HD 1920x1080","Intel Core i5 6300HQ 2.3GHz",8,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 960M","Windows 10",2.6,42037.92,2.3,"128GB SSD","1TB HDD",""
910,"LG","Ultrabook",14.0,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",8,"512GB SSD","Intel HD Graphics 620","Windows 10",0.98,101178.72,2.7,"512GB SSD","",""
911,"Dell","Notebook",14.0,"Full HD 1920x1080","Intel Core i5 7440HQ 2.8GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.6,64202.4,2.8,"256GB SSD","",""
912,"HP","Ultrabook",12.5,"4K Ultra HD / Touchscreen 3840x2160","Intel Core M 6Y75 1.2GHz",8,"240GB SSD","Intel HD Graphics 515","Windows 10",1.09,165168.0,1.2,"240GB SSD","",""
